t;c.x;c.y;c.z;t.x;t.y;t.z;n.x;n.y;n.z;b.x;b.y;b.z
0;-7;17.186576;0;0.074370472;-0.997230682;0;0.997230682;0.074370472;0;0;0;1
0.01;-6.999256168;17.1766037;0;0.0743958;-0.997228793;0;0.997228793;0.0743958;0;0;0;1
0.02;-6.998512084;17.16663142;0;0.074421146;-0.997226901;0;0.997226901;0.074421146;0;0;0;1
0.03;-6.997767746;17.15665916;0;0.07444651;-0.997225008;0;0.997225008;0.07444651;0;0;0;1
0.04;-6.997023154;17.14668692;0;0.074471893;-0.997223113;0;0.997223113;0.074471893;0;0;0;1
0.05;-6.996278308;17.1367147;0;0.074497303;-0.997221215;0;0.997221215;0.074497303;0;0;0;1
0.06;-6.995533208;17.1267425;0;0.07452273;-0.997219315;0;0.997219315;0.07452273;0;0;0;1
0.07;-6.994787853;17.11677032;0;0.074548176;-0.997217413;0;0.997217413;0.074548176;0;0;0;1
0.08;-6.994042244;17.10679815;0;0.074573642;-0.997215509;0;0.997215509;0.074573642;0;0;0;1
0.09;-6.993296381;17.09682601;0;0.074599134;-0.997213603;0;0.997213603;0.074599134;0;0;0;1
0.1;-6.992550262;17.08685388;0;0.074624643;-0.997211694;0;0.997211694;0.074624643;0;0;0;1
0.11;-6.991803887;17.07688177;0;0.074650172;-0.997209783;0;0.997209783;0.074650172;0;0;0;1
0.12;-6.991057258;17.06690968;0;0.07467572;-0.99720787;0;0.99720787;0.07467572;0;0;0;1
0.13;-6.990310373;17.05693761;0;0.074701294;-0.997205955;0;0.997205955;0.074701294;0;0;0;1
0.14;-6.989563233;17.04696556;0;0.074726887;-0.997204037;0;0.997204037;0.074726887;0;0;0;1
0.15;-6.988815836;17.03699353;0;0.074752498;-0.997202118;0;0.997202118;0.074752498;0;0;0;1
0.16;-6.988068182;17.02702152;0;0.07477813;-0.997200196;0;0.997200196;0.07477813;0;0;0;1
0.17;-6.987320272;17.01704953;0;0.074803787;-0.997198272;0;0.997198272;0.074803787;0;0;0;1
0.18;-6.986572106;17.00707756;0;0.074829462;-0.997196346;0;0.997196346;0.074829462;0;0;0;1
0.19;-6.985823683;16.9971056;0;0.074855156;-0.997194417;0;0.997194417;0.074855156;0;0;0;1
0.2;-6.985075004;16.98713367;0;0.074880872;-0.997192486;0;0.997192486;0.074880872;0;0;0;1
0.21;-6.984326066;16.97716175;0;0.074906612;-0.997190553;0;0.997190553;0.074906612;0;0;0;1
0.22;-6.983576871;16.96718986;0;0.074932372;-0.997188618;0;0.997188618;0.074932372;0;0;0;1
0.23;-6.982827419;16.95721798;0;0.074958149;-0.997186681;0;0.997186681;0.074958149;0;0;0;1
0.24;-6.982077708;16.94724612;0;0.074983948;-0.997184741;0;0.997184741;0.074983948;0;0;0;1
0.25;-6.98132774;16.93727429;0;0.075009773;-0.997182799;0;0.997182799;0.075009773;0;0;0;1
0.26;-6.980577513;16.92730247;0;0.075035616;-0.997180854;0;0.997180854;0.075035616;0;0;0;1
0.27;-6.979827028;16.91733067;0;0.075061478;-0.997178908;0;0.997178908;0.075061478;0;0;0;1
0.28;-6.979076283;16.90735889;0;0.075087361;-0.997176959;0;0.997176959;0.075087361;0;0;0;1
0.29;-6.97832528;16.89738713;0;0.07511327;-0.997175008;0;0.997175008;0.07511327;0;0;0;1
0.3;-6.977574018;16.88741539;0;0.075139198;-0.997173055;0;0.997173055;0.075139198;0;0;0;1
0.31;-6.976822496;16.87744367;0;0.075165144;-0.997171099;0;0.997171099;0.075165144;0;0;0;1
0.32;-6.976070715;16.86747197;0;0.075191112;-0.997169141;0;0.997169141;0.075191112;0;0;0;1
0.33;-6.975318674;16.85750029;0;0.075217106;-0.997167181;0;0.997167181;0.075217106;0;0;0;1
0.34;-6.974566373;16.84752862;0;0.075243119;-0.997165219;0;0.997165219;0.075243119;0;0;0;1
0.35;-6.973813811;16.83755698;0;0.07526915;-0.997163254;0;0.997163254;0.07526915;0;0;0;1
0.36;-6.97306099;16.82758536;0;0.075295203;-0.997161287;0;0.997161287;0.075295203;0;0;0;1
0.37;-6.972307907;16.81761376;0;0.075321282;-0.997159318;0;0.997159318;0.075321282;0;0;0;1
0.38;-6.971554564;16.80764217;0;0.07534738;-0.997157346;0;0.997157346;0.07534738;0;0;0;1
0.39;-6.97080096;16.79767061;0;0.075373497;-0.997155372;0;0.997155372;0.075373497;0;0;0;1
0.4;-6.970047094;16.78769907;0;0.075399635;-0.997153396;0;0.997153396;0.075399635;0;0;0;1
0.41;-6.969292967;16.77772754;0;0.0754258;-0.997151417;0;0.997151417;0.0754258;0;0;0;1
0.42;-6.968538578;16.76775604;0;0.075451984;-0.997149436;0;0.997149436;0.075451984;0;0;0;1
0.43;-6.967783927;16.75778455;0;0.075478187;-0.997147453;0;0.997147453;0.075478187;0;0;0;1
0.44;-6.967029015;16.74781309;0;0.07550441;-0.997145468;0;0.997145468;0.07550441;0;0;0;1
0.45;-6.966273839;16.73784164;0;0.075530661;-0.99714348;0;0.99714348;0.075530661;0;0;0;1
0.46;-6.965518401;16.72787022;0;0.075556932;-0.997141489;0;0.997141489;0.075556932;0;0;0;1
0.47;-6.964762701;16.71789881;0;0.075583222;-0.997139497;0;0.997139497;0.075583222;0;0;0;1
0.48;-6.964006737;16.70792743;0;0.075609531;-0.997137502;0;0.997137502;0.075609531;0;0;0;1
0.49;-6.96325051;16.69795606;0;0.075635869;-0.997135505;0;0.997135505;0.075635869;0;0;0;1
0.5;-6.962494019;16.68798472;0;0.075662226;-0.997133505;0;0.997133505;0.075662226;0;0;0;1
0.51;-6.961737265;16.67801339;0;0.075688603;-0.997131504;0;0.997131504;0.075688603;0;0;0;1
0.52;-6.960980247;16.66804209;0;0.075714999;-0.9971295;0;0.9971295;0.075714999;0;0;0;1
0.53;-6.960222965;16.6580708;0;0.075741423;-0.997127493;0;0.997127493;0.075741423;0;0;0;1
0.54;-6.959465419;16.64809954;0;0.075767868;-0.997125484;0;0.997125484;0.075767868;0;0;0;1
0.55;-6.958707608;16.63812829;0;0.075794332;-0.997123472;0;0.997123472;0.075794332;0;0;0;1
0.56;-6.957949532;16.62815707;0;0.075820816;-0.997121459;0;0.997121459;0.075820816;0;0;0;1
0.57;-6.957191192;16.61818586;0;0.075847327;-0.997119443;0;0.997119443;0.075847327;0;0;0;1
0.58;-6.956432586;16.60821468;0;0.075873859;-0.997117424;0;0.997117424;0.075873859;0;0;0;1
0.59;-6.955673715;16.59824352;0;0.075900411;-0.997115403;0;0.997115403;0.075900411;0;0;0;1
0.6;-6.954914577;16.58827237;0;0.075926983;-0.99711338;0;0.99711338;0.075926983;0;0;0;1
0.61;-6.954155175;16.57830125;0;0.075953581;-0.997111355;0;0.997111355;0.075953581;0;0;0;1
0.62;-6.953395506;16.56833014;0;0.075980202;-0.997109326;0;0.997109326;0.075980202;0;0;0;1
0.63;-6.952635571;16.55835906;0;0.076006843;-0.997107296;0;0.997107296;0.076006843;0;0;0;1
0.64;-6.951875369;16.548388;0;0.076033503;-0.997105263;0;0.997105263;0.076033503;0;0;0;1
0.65;-6.951114901;16.53841696;0;0.076060188;-0.997103228;0;0.997103228;0.076060188;0;0;0;1
0.66;-6.950354165;16.52844593;0;0.076086898;-0.99710119;0;0.99710119;0.076086898;0;0;0;1
0.67;-6.949593163;16.51847493;0;0.076113627;-0.99709915;0;0.99709915;0.076113627;0;0;0;1
0.68;-6.948831893;16.50850395;0;0.076140377;-0.997097108;0;0.997097108;0.076140377;0;0;0;1
0.69;-6.948070355;16.49853299;0;0.07616715;-0.997095063;0;0.997095063;0.07616715;0;0;0;1
0.7;-6.94730855;16.48856205;0;0.076193949;-0.997093016;0;0.997093016;0.076193949;0;0;0;1
0.71;-6.946546476;16.47859113;0;0.076220768;-0.997090966;0;0.997090966;0.076220768;0;0;0;1
0.72;-6.945784134;16.46862023;0;0.076247607;-0.997088914;0;0.997088914;0.076247607;0;0;0;1
0.73;-6.945021524;16.45864935;0;0.076274468;-0.99708686;0;0.99708686;0.076274468;0;0;0;1
0.74;-6.944258645;16.44867849;0;0.076301357;-0.997084802;0;0.997084802;0.076301357;0;0;0;1
0.75;-6.943495497;16.43870766;0;0.076328266;-0.997082743;0;0.997082743;0.076328266;0;0;0;1
0.76;-6.94273208;16.42873684;0;0.076355195;-0.997080681;0;0.997080681;0.076355195;0;0;0;1
0.77;-6.941968393;16.41876604;0;0.076382145;-0.997078617;0;0.997078617;0.076382145;0;0;0;1
0.78;-6.941204437;16.40879527;0;0.076409123;-0.99707655;0;0.99707655;0.076409123;0;0;0;1
0.79;-6.940440211;16.39882451;0;0.076436123;-0.99707448;0;0.99707448;0.076436123;0;0;0;1
0.8;-6.939675714;16.38885378;0;0.076463143;-0.997072408;0;0.997072408;0.076463143;0;0;0;1
0.81;-6.938910948;16.37888306;0;0.076490184;-0.997070334;0;0.997070334;0.076490184;0;0;0;1
0.82;-6.93814591;16.36891237;0;0.076517251;-0.997068258;0;0.997068258;0.076517251;0;0;0;1
0.83;-6.937380602;16.3589417;0;0.076544342;-0.997066178;0;0.997066178;0.076544342;0;0;0;1
0.84;-6.936615024;16.34897105;0;0.076571453;-0.997064097;0;0.997064097;0.076571453;0;0;0;1
0.85;-6.935849174;16.33900042;0;0.076598585;-0.997062013;0;0.997062013;0.076598585;0;0;0;1
0.86;-6.935083052;16.32902981;0;0.076625741;-0.997059926;0;0.997059926;0.076625741;0;0;0;1
0.87;-6.934316659;16.31905922;0;0.076652923;-0.997057837;0;0.997057837;0.076652923;0;0;0;1
0.88;-6.933549994;16.30908865;0;0.076680126;-0.997055745;0;0.997055745;0.076680126;0;0;0;1
0.89;-6.932783056;16.2991181;0;0.07670735;-0.997053651;0;0.997053651;0.07670735;0;0;0;1
0.9;-6.932015846;16.28914758;0;0.076734595;-0.997051554;0;0.997051554;0.076734595;0;0;0;1
0.91;-6.931248364;16.27917707;0;0.076761869;-0.997049455;0;0.997049455;0.076761869;0;0;0;1
0.92;-6.930480609;16.26920659;0;0.076789164;-0.997047353;0;0.997047353;0.076789164;0;0;0;1
0.93;-6.929712581;16.25923612;0;0.076816481;-0.997045249;0;0.997045249;0.076816481;0;0;0;1
0.94;-6.92894428;16.24926568;0;0.076843818;-0.997043142;0;0.997043142;0.076843818;0;0;0;1
0.95;-6.928175704;16.23929526;0;0.076871182;-0.997041033;0;0.997041033;0.076871182;0;0;0;1
0.96;-6.927406856;16.22932486;0;0.07689857;-0.997038921;0;0.997038921;0.07689857;0;0;0;1
0.97;-6.926637733;16.21935448;0;0.076925979;-0.997036807;0;0.997036807;0.076925979;0;0;0;1
0.98;-6.925868336;16.20938413;0;0.076953409;-0.99703469;0;0.99703469;0.076953409;0;0;0;1
0.99;-6.925098665;16.19941379;0;0.076980864;-0.99703257;0;0.99703257;0.076980864;0;0;0;1
1;-6.924328719;16.18944347;0;0.077008345;-0.997030448;0;0.997030448;0.077008345;0;0;0;1
1.01;-6.923558498;16.17947318;0;0.077035848;-0.997028324;0;0.997028324;0.077035848;0;0;0;1
1.02;-6.922788002;16.16950291;0;0.077063371;-0.997026197;0;0.997026197;0.077063371;0;0;0;1
1.03;-6.922017231;16.15953266;0;0.077090917;-0.997024067;0;0.997024067;0.077090917;0;0;0;1
1.04;-6.921246184;16.14956243;0;0.077118492;-0.997021935;0;0.997021935;0.077118492;0;0;0;1
1.05;-6.920474861;16.13959222;0;0.077146088;-0.9970198;0;0.9970198;0.077146088;0;0;0;1
1.06;-6.919703262;16.12962203;0;0.077173706;-0.997017662;0;0.997017662;0.077173706;0;0;0;1
1.07;-6.918931386;16.11965186;0;0.077201345;-0.997015523;0;0.997015523;0.077201345;0;0;0;1
1.08;-6.918159235;16.10968172;0;0.077229011;-0.99701338;0;0.99701338;0.077229011;0;0;0;1
1.09;-6.917386807;16.0997116;0;0.077256702;-0.997011235;0;0.997011235;0.077256702;0;0;0;1
1.1;-6.916614101;16.0897415;0;0.077284414;-0.997009087;0;0.997009087;0.077284414;0;0;0;1
1.11;-6.915841118;16.07977142;0;0.077312148;-0.997006937;0;0.997006937;0.077312148;0;0;0;1
1.12;-6.915067858;16.06980136;0;0.077339906;-0.997004784;0;0.997004784;0.077339906;0;0;0;1
1.13;-6.91429432;16.05983132;0;0.077367692;-0.997002628;0;0.997002628;0.077367692;0;0;0;1
1.14;-6.913520504;16.0498613;0;0.077395499;-0.99700047;0;0.99700047;0.077395499;0;0;0;1
1.15;-6.91274641;16.03989131;0;0.077423328;-0.996998309;0;0.996998309;0.077423328;0;0;0;1
1.16;-6.911972037;16.02992134;0;0.077451179;-0.996996146;0;0.996996146;0.077451179;0;0;0;1
1.17;-6.911197387;16.01995139;0;0.077479059;-0.99699398;0;0.99699398;0.077479059;0;0;0;1
1.18;-6.910422456;16.00998146;0;0.077506962;-0.996991811;0;0.996991811;0.077506962;0;0;0;1
1.19;-6.909647247;16.00001155;0;0.077534887;-0.99698964;0;0.99698964;0.077534887;0;0;0;1
1.2;-6.908871759;15.99004167;0;0.077562833;-0.996987466;0;0.996987466;0.077562833;0;0;0;1
1.21;-6.908095991;15.9800718;0;0.077590806;-0.996985289;0;0.996985289;0.077590806;0;0;0;1
1.22;-6.907319943;15.97010196;0;0.077618805;-0.99698311;0;0.99698311;0.077618805;0;0;0;1
1.23;-6.906543614;15.96013214;0;0.077646826;-0.996980928;0;0.996980928;0.077646826;0;0;0;1
1.24;-6.905767006;15.95016234;0;0.077674869;-0.996978743;0;0.996978743;0.077674869;0;0;0;1
1.25;-6.904990117;15.94019256;0;0.077702934;-0.996976556;0;0.996976556;0.077702934;0;0;0;1
1.26;-6.904212947;15.93022281;0;0.07773103;-0.996974366;0;0.996974366;0.07773103;0;0;0;1
1.27;-6.903435496;15.92025308;0;0.077759148;-0.996972174;0;0.996972174;0.077759148;0;0;0;1
1.28;-6.902657764;15.91028337;0;0.077787289;-0.996969978;0;0.996969978;0.077787289;0;0;0;1
1.29;-6.901879751;15.90031368;0;0.077815451;-0.996967781;0;0.996967781;0.077815451;0;0;0;1
1.3;-6.901101455;15.89034401;0;0.077843639;-0.99696558;0;0.99696558;0.077843639;0;0;0;1
1.31;-6.900322878;15.88037437;0;0.077871855;-0.996963377;0;0.996963377;0.077871855;0;0;0;1
1.32;-6.899544018;15.87040474;0;0.077900093;-0.996961171;0;0.996961171;0.077900093;0;0;0;1
1.33;-6.898764876;15.86043514;0;0.077928353;-0.996958962;0;0.996958962;0.077928353;0;0;0;1
1.34;-6.897985451;15.85046556;0;0.077956635;-0.996956751;0;0.996956751;0.077956635;0;0;0;1
1.35;-6.897205743;15.84049601;0;0.077984949;-0.996954536;0;0.996954536;0.077984949;0;0;0;1
1.36;-6.896425752;15.83052647;0;0.078013285;-0.99695232;0;0.99695232;0.078013285;0;0;0;1
1.37;-6.895645477;15.82055696;0;0.078041643;-0.9969501;0;0.9969501;0.078041643;0;0;0;1
1.38;-6.894864919;15.81058747;0;0.078070024;-0.996947878;0;0.996947878;0.078070024;0;0;0;1
1.39;-6.894084077;15.800618;0;0.078098431;-0.996945653;0;0.996945653;0.078098431;0;0;0;1
1.4;-6.893302951;15.79064856;0;0.078126866;-0.996943425;0;0.996943425;0.078126866;0;0;0;1
1.41;-6.89252154;15.78067914;0;0.078155323;-0.996941195;0;0.996941195;0.078155323;0;0;0;1
1.42;-6.891739844;15.77070973;0;0.078183803;-0.996938961;0;0.996938961;0.078183803;0;0;0;1
1.43;-6.890957863;15.76074036;0;0.078212306;-0.996936726;0;0.996936726;0.078212306;0;0;0;1
1.44;-6.890175598;15.750771;0;0.078240838;-0.996934487;0;0.996934487;0.078240838;0;0;0;1
1.45;-6.889393046;15.74080167;0;0.078269395;-0.996932245;0;0.996932245;0.078269395;0;0;0;1
1.46;-6.88861021;15.73083235;0;0.078297975;-0.996930001;0;0.996930001;0.078297975;0;0;0;1
1.47;-6.887827087;15.72086307;0;0.078326577;-0.996927754;0;0.996927754;0.078326577;0;0;0;1
1.48;-6.887043678;15.7108938;0;0.078355204;-0.996925505;0;0.996925505;0.078355204;0;0;0;1
1.49;-6.886259983;15.70092456;0;0.078383861;-0.996923252;0;0.996923252;0.078383861;0;0;0;1
1.5;-6.885476001;15.69095533;0;0.078412541;-0.996920997;0;0.996920997;0.078412541;0;0;0;1
1.51;-6.884691732;15.68098614;0;0.078441243;-0.996918739;0;0.996918739;0.078441243;0;0;0;1
1.52;-6.883907176;15.67101696;0;0.078469969;-0.996916478;0;0.996916478;0.078469969;0;0;0;1
1.53;-6.883122333;15.66104781;0;0.078498723;-0.996914214;0;0.996914214;0.078498723;0;0;0;1
1.54;-6.882337202;15.65107868;0;0.078527503;-0.996911948;0;0.996911948;0.078527503;0;0;0;1
1.55;-6.881551783;15.64110957;0;0.078556307;-0.996909678;0;0.996909678;0.078556307;0;0;0;1
1.56;-6.880766076;15.63114048;0;0.078585134;-0.996907406;0;0.996907406;0.078585134;0;0;0;1
1.57;-6.87998008;15.62117142;0;0.078613984;-0.996905132;0;0.996905132;0.078613984;0;0;0;1
1.58;-6.879193796;15.61120238;0;0.078642865;-0.996902854;0;0.996902854;0.078642865;0;0;0;1
1.59;-6.878407223;15.60123336;0;0.07867177;-0.996900573;0;0.996900573;0.07867177;0;0;0;1
1.6;-6.877620361;15.59126437;0;0.078700699;-0.99689829;0;0.99689829;0.078700699;0;0;0;1
1.61;-6.876833209;15.5812954;0;0.07872965;-0.996896004;0;0.996896004;0.07872965;0;0;0;1
1.62;-6.876045767;15.57132645;0;0.078758627;-0.996893715;0;0.996893715;0.078758627;0;0;0;1
1.63;-6.875258036;15.56135752;0;0.078787635;-0.996891423;0;0.996891423;0.078787635;0;0;0;1
1.64;-6.874470015;15.55138862;0;0.078816665;-0.996889128;0;0.996889128;0.078816665;0;0;0;1
1.65;-6.873681703;15.54141974;0;0.078845719;-0.99688683;0;0.99688683;0.078845719;0;0;0;1
1.66;-6.872893101;15.53145088;0;0.078874797;-0.99688453;0;0.99688453;0.078874797;0;0;0;1
1.67;-6.872104207;15.52148205;0;0.078903903;-0.996882227;0;0.996882227;0.078903903;0;0;0;1
1.68;-6.871315022;15.51151324;0;0.078933036;-0.99687992;0;0.99687992;0.078933036;0;0;0;1
1.69;-6.870525546;15.50154445;0;0.078962193;-0.996877611;0;0.996877611;0.078962193;0;0;0;1
1.7;-6.869735779;15.49157569;0;0.078991374;-0.9968753;0;0.9968753;0.078991374;0;0;0;1
1.71;-6.868945719;15.48160694;0;0.079020579;-0.996872985;0;0.996872985;0.079020579;0;0;0;1
1.72;-6.868155367;15.47163823;0;0.079049813;-0.996870667;0;0.996870667;0.079049813;0;0;0;1
1.73;-6.867364722;15.46166953;0;0.079079074;-0.996868346;0;0.996868346;0.079079074;0;0;0;1
1.74;-6.866573785;15.45170086;0;0.079108359;-0.996866023;0;0.996866023;0.079108359;0;0;0;1
1.75;-6.865782555;15.44173221;0;0.079137667;-0.996863697;0;0.996863697;0.079137667;0;0;0;1
1.76;-6.864991032;15.43176359;0;0.079166999;-0.996861368;0;0.996861368;0.079166999;0;0;0;1
1.77;-6.864199215;15.42179498;0;0.079196364;-0.996859035;0;0.996859035;0.079196364;0;0;0;1
1.78;-6.863407105;15.4118264;0;0.079225753;-0.9968567;0;0.9968567;0.079225753;0;0;0;1
1.79;-6.8626147;15.40185785;0;0.079255166;-0.996854362;0;0.996854362;0.079255166;0;0;0;1
1.8;-6.861822002;15.39188932;0;0.079284603;-0.996852021;0;0.996852021;0.079284603;0;0;0;1
1.81;-6.861029008;15.38192081;0;0.079314065;-0.996849677;0;0.996849677;0.079314065;0;0;0;1
1.82;-6.86023572;15.37195232;0;0.079343559;-0.99684733;0;0.99684733;0.079343559;0;0;0;1
1.83;-6.859442137;15.36198386;0;0.079373077;-0.99684498;0;0.99684498;0.079373077;0;0;0;1
1.84;-6.858648259;15.35201542;0;0.079402619;-0.996842628;0;0.996842628;0.079402619;0;0;0;1
1.85;-6.857854085;15.34204701;0;0.079432186;-0.996840272;0;0.996840272;0.079432186;0;0;0;1
1.86;-6.857059615;15.33207862;0;0.079461779;-0.996837913;0;0.996837913;0.079461779;0;0;0;1
1.87;-6.856264849;15.32211025;0;0.079491403;-0.996835552;0;0.996835552;0.079491403;0;0;0;1
1.88;-6.855469787;15.31214191;0;0.079521051;-0.996833187;0;0.996833187;0.079521051;0;0;0;1
1.89;-6.854674428;15.30217359;0;0.079550723;-0.996830819;0;0.996830819;0.079550723;0;0;0;1
1.9;-6.853878772;15.29220529;0;0.07958042;-0.996828449;0;0.996828449;0.07958042;0;0;0;1
1.91;-6.853082819;15.28223702;0;0.079610145;-0.996826075;0;0.996826075;0.079610145;0;0;0;1
1.92;-6.852286569;15.27226877;0;0.0796399;-0.996823699;0;0.996823699;0.0796399;0;0;0;1
1.93;-6.851490021;15.26230055;0;0.079669679;-0.996821319;0;0.996821319;0.079669679;0;0;0;1
1.94;-6.850693176;15.25233234;0;0.079699483;-0.996818937;0;0.996818937;0.079699483;0;0;0;1
1.95;-6.849896032;15.24236417;0;0.079729311;-0.996816551;0;0.996816551;0.079729311;0;0;0;1
1.96;-6.849098589;15.23239601;0;0.079759168;-0.996814163;0;0.996814163;0.079759168;0;0;0;1
1.97;-6.848300848;15.22242788;0;0.079789055;-0.996811771;0;0.996811771;0.079789055;0;0;0;1
1.98;-6.847502808;15.21245978;0;0.079818966;-0.996809376;0;0.996809376;0.079818966;0;0;0;1
1.99;-6.846704469;15.2024917;0;0.079848902;-0.996806979;0;0.996806979;0.079848902;0;0;0;1
2;-6.845905831;15.19252364;0;0.079878863;-0.996804578;0;0.996804578;0.079878863;0;0;0;1
2.01;-6.845106891;15.1825556;0;0.079908854;-0.996802175;0;0.996802175;0.079908854;0;0;0;1
2.02;-6.844307653;15.17258759;0;0.079938873;-0.996799768;0;0.996799768;0.079938873;0;0;0;1
2.03;-6.843508115;15.16261961;0;0.079968917;-0.996797358;0;0.996797358;0.079968917;0;0;0;1
2.04;-6.842708275;15.15265165;0;0.079998986;-0.996794945;0;0.996794945;0.079998986;0;0;0;1
2.05;-6.841908135;15.14268371;0;0.080029081;-0.996792529;0;0.996792529;0.080029081;0;0;0;1
2.06;-6.841107693;15.1327158;0;0.080059205;-0.99679011;0;0.99679011;0.080059205;0;0;0;1
2.07;-6.84030695;15.12274791;0;0.080089358;-0.996787688;0;0.996787688;0.080089358;0;0;0;1
2.08;-6.839505906;15.11278004;0;0.080119536;-0.996785263;0;0.996785263;0.080119536;0;0;0;1
2.09;-6.838704559;15.1028122;0;0.08014974;-0.996782835;0;0.996782835;0.08014974;0;0;0;1
2.1;-6.837902911;15.09284439;0;0.080179969;-0.996780403;0;0.996780403;0.080179969;0;0;0;1
2.11;-6.837100961;15.08287659;0;0.080210227;-0.996777969;0;0.996777969;0.080210227;0;0;0;1
2.12;-6.836298707;15.07290883;0;0.080240515;-0.996775531;0;0.996775531;0.080240515;0;0;0;1
2.13;-6.83549615;15.06294108;0;0.080270828;-0.996773091;0;0.996773091;0.080270828;0;0;0;1
2.14;-6.83469329;15.05297336;0;0.080301167;-0.996770647;0;0.996770647;0.080301167;0;0;0;1
2.15;-6.833890126;15.04300567;0;0.080331531;-0.9967682;0;0.9967682;0.080331531;0;0;0;1
2.16;-6.833086659;15.033038;0;0.080361925;-0.99676575;0;0.99676575;0.080361925;0;0;0;1
2.17;-6.832282888;15.02307036;0;0.080392349;-0.996763297;0;0.996763297;0.080392349;0;0;0;1
2.18;-6.831478812;15.01310274;0;0.080422798;-0.996760841;0;0.996760841;0.080422798;0;0;0;1
2.19;-6.830674432;15.00313514;0;0.080453273;-0.996758381;0;0.996758381;0.080453273;0;0;0;1
2.2;-6.829869747;14.99316757;0;0.080483774;-0.996755919;0;0.996755919;0.080483774;0;0;0;1
2.21;-6.829064756;14.98320002;0;0.080514303;-0.996753453;0;0.996753453;0.080514303;0;0;0;1
2.22;-6.828259461;14.9732325;0;0.080544864;-0.996750984;0;0.996750984;0.080544864;0;0;0;1
2.23;-6.827453859;14.963265;0;0.080575451;-0.996748512;0;0.996748512;0.080575451;0;0;0;1
2.24;-6.826647951;14.95329753;0;0.080606063;-0.996746037;0;0.996746037;0.080606063;0;0;0;1
2.25;-6.825841738;14.94333008;0;0.080636701;-0.996743559;0;0.996743559;0.080636701;0;0;0;1
2.26;-6.825035218;14.93336266;0;0.080667367;-0.996741078;0;0.996741078;0.080667367;0;0;0;1
2.27;-6.82422839;14.92339526;0;0.080698066;-0.996738593;0;0.996738593;0.080698066;0;0;0;1
2.28;-6.823421256;14.91342789;0;0.080728791;-0.996736105;0;0.996736105;0.080728791;0;0;0;1
2.29;-6.822613815;14.90346054;0;0.080759541;-0.996733614;0;0.996733614;0.080759541;0;0;0;1
2.3;-6.821806066;14.89349321;0;0.080790318;-0.996731119;0;0.996731119;0.080790318;0;0;0;1
2.31;-6.820998008;14.88352591;0;0.080821121;-0.996728622;0;0.996728622;0.080821121;0;0;0;1
2.32;-6.820189643;14.87355864;0;0.080851959;-0.996726121;0;0.996726121;0.080851959;0;0;0;1
2.33;-6.819380969;14.86359139;0;0.080882823;-0.996723617;0;0.996723617;0.080882823;0;0;0;1
2.34;-6.818571987;14.85362417;0;0.080913713;-0.99672111;0;0.99672111;0.080913713;0;0;0;1
2.35;-6.817762695;14.84365697;0;0.080944629;-0.9967186;0;0.9967186;0.080944629;0;0;0;1
2.36;-6.816953094;14.8336898;0;0.080975572;-0.996716086;0;0.996716086;0.080975572;0;0;0;1
2.37;-6.816143184;14.82372265;0;0.081006548;-0.996713569;0;0.996713569;0.081006548;0;0;0;1
2.38;-6.815332963;14.81375552;0;0.081037552;-0.996711049;0;0.996711049;0.081037552;0;0;0;1
2.39;-6.814522432;14.80378843;0;0.081068582;-0.996708526;0;0.996708526;0.081068582;0;0;0;1
2.4;-6.813711591;14.79382135;0;0.08109964;-0.996705999;0;0.996705999;0.08109964;0;0;0;1
2.41;-6.81290044;14.78385431;0;0.081130724;-0.996703469;0;0.996703469;0.081130724;0;0;0;1
2.42;-6.812088976;14.77388728;0;0.081161838;-0.996700936;0;0.996700936;0.081161838;0;0;0;1
2.43;-6.811277203;14.76392029;0;0.081192983;-0.996698399;0;0.996698399;0.081192983;0;0;0;1
2.44;-6.810465117;14.75395332;0;0.081224155;-0.99669586;0;0.99669586;0.081224155;0;0;0;1
2.45;-6.80965272;14.74398637;0;0.081255354;-0.996693317;0;0.996693317;0.081255354;0;0;0;1
2.46;-6.80884001;14.73401945;0;0.08128658;-0.99669077;0;0.99669077;0.08128658;0;0;0;1
2.47;-6.808026988;14.72405256;0;0.081317834;-0.996688221;0;0.996688221;0.081317834;0;0;0;1
2.48;-6.807213653;14.71408569;0;0.081349122;-0.996685668;0;0.996685668;0.081349122;0;0;0;1
2.49;-6.806400005;14.70411884;0;0.081380436;-0.996683111;0;0.996683111;0.081380436;0;0;0;1
2.5;-6.805586044;14.69415202;0;0.081411778;-0.996680552;0;0.996680552;0.081411778;0;0;0;1
2.51;-6.80477177;14.68418523;0;0.081443147;-0.996677989;0;0.996677989;0.081443147;0;0;0;1
2.52;-6.803957182;14.67421846;0;0.081474543;-0.996675423;0;0.996675423;0.081474543;0;0;0;1
2.53;-6.803142279;14.66425172;0;0.081505972;-0.996672853;0;0.996672853;0.081505972;0;0;0;1
2.54;-6.802327062;14.65428501;0;0.08153743;-0.99667028;0;0.99667028;0.08153743;0;0;0;1
2.55;-6.801511531;14.64431832;0;0.081568916;-0.996667704;0;0.996667704;0.081568916;0;0;0;1
2.56;-6.800695684;14.63435165;0;0.081600429;-0.996665124;0;0.996665124;0.081600429;0;0;0;1
2.57;-6.799879522;14.62438501;0;0.081631969;-0.996662541;0;0.996662541;0.081631969;0;0;0;1
