t;c.x;c.y;c.z;t.x;t.y;t.z;n.x;n.y;n.z;b.x;b.y;b.z
-0.2;8.514671974;-6.851828409;-2.83317855;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.19;8.508278491;-6.844139287;-2.833206376;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.18;8.501885007;-6.836450165;-2.833234203;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.17;8.495491524;-6.828761043;-2.833262029;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.16;8.489098041;-6.821071921;-2.833289855;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.15;8.482704558;-6.813382799;-2.833317681;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.14;8.476311074;-6.805693677;-2.833345508;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.13;8.469917591;-6.798004555;-2.833373334;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.12;8.463524108;-6.790315433;-2.83340116;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.11;8.457130625;-6.782626311;-2.833428986;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.1;8.450737142;-6.774937189;-2.833456812;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.09;8.444343658;-6.767248067;-2.833484639;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.08;8.437950175;-6.759558945;-2.833512465;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.07;8.431556692;-6.751869823;-2.833540291;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.06;8.425163209;-6.744180701;-2.833568117;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.05;8.418769725;-6.736491579;-2.833595944;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.04;8.412376242;-6.728802457;-2.83362377;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.03;8.405982759;-6.721113335;-2.833651596;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.02;8.399589276;-6.713424213;-2.833679422;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
-0.01;8.393195792;-6.705735091;-2.833707249;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0;8.386802309;-6.698045969;-2.833735075;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.01;8.380408826;-6.690356847;-2.833762901;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.02;8.374015343;-6.682667725;-2.833790727;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.03;8.36762186;-6.674978603;-2.833818553;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.04;8.361228376;-6.667289481;-2.83384638;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.05;8.354834893;-6.659600359;-2.833874206;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.06;8.34844141;-6.651911237;-2.833902032;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.07;8.342047927;-6.644222115;-2.833929858;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.08;8.335654443;-6.636532993;-2.833957685;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.09;8.32926096;-6.628843871;-2.833985511;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.1;8.322867477;-6.621154749;-2.834013337;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.11;8.316473994;-6.613465627;-2.834041163;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.12;8.310080511;-6.605776504;-2.834068989;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.13;8.303687027;-6.598087382;-2.834096816;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.14;8.297293544;-6.59039826;-2.834124642;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.15;8.290900061;-6.582709138;-2.834152468;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.16;8.284506578;-6.575020016;-2.834180294;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.17;8.278113094;-6.567330894;-2.834208121;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.18;8.271719611;-6.559641772;-2.834235947;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.19;8.265326128;-6.55195265;-2.834263773;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.2;8.258932645;-6.544263528;-2.834291599;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.21;8.252539162;-6.536574406;-2.834319426;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.22;8.246145678;-6.528885284;-2.834347252;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.23;8.239752195;-6.521196162;-2.834375078;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.24;8.233358712;-6.51350704;-2.834402904;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.25;8.226965229;-6.505817918;-2.834430731;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.26;8.220571745;-6.498128796;-2.834458557;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.27;8.214178262;-6.490439674;-2.834486383;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.28;8.207784779;-6.482750552;-2.834514209;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.29;8.201391296;-6.47506143;-2.834542035;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.3;8.194997812;-6.467372308;-2.834569862;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.31;8.188604329;-6.459683186;-2.834597688;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.32;8.182210846;-6.451994063;-2.834625514;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.33;8.175817363;-6.444304941;-2.83465334;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.34;8.16942388;-6.436615819;-2.834681167;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.35;8.163030396;-6.428926697;-2.834708993;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.36;8.156636913;-6.421237575;-2.834736819;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.37;8.15024343;-6.413548453;-2.834764645;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.38;8.143849947;-6.405859331;-2.834792472;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.39;8.137456463;-6.398170209;-2.834820298;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.4;8.13106298;-6.390481087;-2.834848124;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.41;8.124669497;-6.382791965;-2.83487595;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.42;8.118276014;-6.375102843;-2.834903776;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.43;8.111882531;-6.367413721;-2.834931603;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.44;8.105489047;-6.359724599;-2.834959429;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.45;8.099095564;-6.352035477;-2.834987255;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.46;8.092702081;-6.344346355;-2.835015081;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.47;8.086308598;-6.336657233;-2.835042908;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.48;8.079915114;-6.328968111;-2.835070734;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.49;8.073521631;-6.321278989;-2.83509856;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.5;8.067128148;-6.313589867;-2.835126386;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.51;8.060734665;-6.305900744;-2.835154213;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.52;8.054341181;-6.298211622;-2.835182039;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.53;8.047947698;-6.2905225;-2.835209865;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.54;8.041554215;-6.282833378;-2.835237691;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.55;8.035160732;-6.275144256;-2.835265518;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.56;8.028767249;-6.267455134;-2.835293344;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.57;8.022373765;-6.259766012;-2.83532117;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.58;8.015980282;-6.25207689;-2.835348996;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.59;8.009586799;-6.244387768;-2.835376822;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.6;8.003193316;-6.236698646;-2.835404649;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.61;7.996799832;-6.229009524;-2.835432475;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.62;7.990406349;-6.221320402;-2.835460301;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.63;7.984012866;-6.21363128;-2.835488127;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.64;7.977619383;-6.205942158;-2.835515954;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.65;7.9712259;-6.198253036;-2.83554378;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.66;7.964832416;-6.190563914;-2.835571606;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.67;7.958438933;-6.182874792;-2.835599432;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.68;7.95204545;-6.17518567;-2.835627259;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.69;7.945651967;-6.167496548;-2.835655085;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.7;7.939258483;-6.159807425;-2.835682911;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.71;7.932865;-6.152118303;-2.835710737;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.72;7.926471517;-6.144429181;-2.835738564;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.73;7.920078034;-6.136740059;-2.83576639;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.74;7.91368455;-6.129050937;-2.835794216;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.75;7.907291067;-6.121361815;-2.835822042;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.76;7.900897584;-6.113672693;-2.835849868;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.77;7.894504101;-6.105983571;-2.835877695;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.78;7.888110618;-6.098294449;-2.835905521;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.79;7.881717134;-6.090605327;-2.835933347;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.8;7.875323651;-6.082916205;-2.835961173;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.81;7.868930168;-6.075227083;-2.835989;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.82;7.862536685;-6.067537961;-2.836016826;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.83;7.856143201;-6.059848839;-2.836044652;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.84;7.849749718;-6.052159717;-2.836072478;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.85;7.843356235;-6.044470595;-2.836100305;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.86;7.836962752;-6.036781473;-2.836128131;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.87;7.830569269;-6.029092351;-2.836155957;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.88;7.824175785;-6.021403229;-2.836183783;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.89;7.817782302;-6.013714106;-2.836211609;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.9;7.811388819;-6.006024984;-2.836239436;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.91;7.804995336;-5.998335862;-2.836267262;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.92;7.798601852;-5.99064674;-2.836295088;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.93;7.792208369;-5.982957618;-2.836322914;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.94;7.785814886;-5.975268496;-2.836350741;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.95;7.779421403;-5.967579374;-2.836378567;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.96;7.773027919;-5.959890252;-2.836406393;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.97;7.766634436;-5.95220113;-2.836434219;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.98;7.760240953;-5.944512008;-2.836462046;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
0.99;7.75384747;-5.936822886;-2.836489872;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1;7.747453987;-5.929133764;-2.836517698;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.01;7.741060503;-5.921444642;-2.836545524;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.02;7.73466702;-5.91375552;-2.836573351;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.03;7.728273537;-5.906066398;-2.836601177;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.04;7.721880054;-5.898377276;-2.836629003;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.05;7.71548657;-5.890688154;-2.836656829;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.06;7.709093087;-5.882999032;-2.836684655;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.07;7.702699604;-5.87530991;-2.836712482;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.08;7.696306121;-5.867620788;-2.836740308;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.09;7.689912638;-5.859931665;-2.836768134;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.1;7.683519154;-5.852242543;-2.83679596;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.11;7.677125671;-5.844553421;-2.836823787;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.12;7.670732188;-5.836864299;-2.836851613;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.13;7.664338705;-5.829175177;-2.836879439;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.14;7.657945221;-5.821486055;-2.836907265;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.15;7.651551738;-5.813796933;-2.836935092;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.16;7.645158255;-5.806107811;-2.836962918;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.17;7.638764772;-5.798418689;-2.836990744;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.18;7.632371289;-5.790729567;-2.83701857;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.19;7.625977805;-5.783040445;-2.837046397;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.2;7.619584322;-5.775351323;-2.837074223;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.21;7.613190839;-5.767662201;-2.837102049;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.22;7.606797356;-5.759973079;-2.837129875;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.23;7.600403872;-5.752283957;-2.837157701;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.24;7.594010389;-5.744594835;-2.837185528;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.25;7.587616906;-5.736905713;-2.837213354;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.26;7.581223423;-5.729216591;-2.83724118;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.27;7.574829939;-5.721527469;-2.837269006;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.28;7.568436456;-5.713838346;-2.837296833;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.29;7.562042973;-5.706149224;-2.837324659;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.3;7.55564949;-5.698460102;-2.837352485;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.31;7.549256007;-5.69077098;-2.837380311;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.32;7.542862523;-5.683081858;-2.837408138;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.33;7.53646904;-5.675392736;-2.837435964;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.34;7.530075557;-5.667703614;-2.83746379;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.35;7.523682074;-5.660014492;-2.837491616;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.36;7.51728859;-5.65232537;-2.837519442;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.37;7.510895107;-5.644636248;-2.837547269;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.38;7.504501624;-5.636947126;-2.837575095;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.39;7.498108141;-5.629258004;-2.837602921;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.4;7.491714658;-5.621568882;-2.837630747;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.41;7.485321174;-5.61387976;-2.837658574;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.42;7.478927691;-5.606190638;-2.8376864;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.43;7.472534208;-5.598501516;-2.837714226;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.44;7.466140725;-5.590812394;-2.837742052;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.45;7.459747241;-5.583123272;-2.837769879;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.46;7.453353758;-5.57543415;-2.837797705;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.47;7.446960275;-5.567745027;-2.837825531;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
1.48;7.440566792;-5.560055905;-2.837853357;-0.639348323;0.768912205;-0.002782623;-0.764290633;-0.635100782;0.111833919;0.084223219;0.073627562;0.993723015
